Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-09 22:00:00,Taiwan,Taiwan,TW,457.17,541.25,15.13,2.54,taipower.com.tw,false,
2022-01-09 23:00:00,Taiwan,Taiwan,TW,454.46,539.72,14.74,2.73,taipower.com.tw,false,
2022-01-10 00:00:00,Taiwan,Taiwan,TW,432.79,517.28,17.98,6.64,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-10 01:00:00,Taiwan,Taiwan,TW,413.74,497.45,20.89,10.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-10 02:00:00,Taiwan,Taiwan,TW,401.94,484.38,23.57,13.27,Electricity Maps Estimation; taipower.com.tw,false,
2022-01-10 03:00:00,Taiwan,Taiwan,TW,392.99,474.68,25.28,15.21,taipower.com.tw,false,
2022-01-10 04:00:00,Taiwan,Taiwan,TW,385.07,466.67,25.97,15.6,taipower.com.tw,false,
2022-01-10 05:00:00,Taiwan,Taiwan,TW,385.41,467.65,25.33,15.02,taipower.com.tw,false,
2022-01-10 06:00:00,Taiwan,Taiwan,TW,397.05,479.34,24.43,14.36,taipower.com.tw,false,
2022-01-10 07:00:00,Taiwan,Taiwan,TW,417.41,500.55,21.56,11.56,taipower.com.tw,false,
2022-01-10 08:00:00,Taiwan,Taiwan,TW,438.33,523.31,18.11,8.27,taipower.com.tw,false,
2022-01-10 09:00:00,Taiwan,Taiwan,TW,450.2,536.2,16.37,6.57,taipower.com.tw,false,
2022-01-10 10:00:00,Taiwan,Taiwan,TW,452.03,539.1,15.56,5.92,taipower.com.tw,false,
2022-01-10 11:00:00,Taiwan,Taiwan,TW,453.12,539.12,15.55,5.79,taipower.com.tw,false,
2022-01-10 12:00:00,Taiwan,Taiwan,TW,451.56,537.17,15.71,5.78,taipower.com.tw,false,
2022-01-10 13:00:00,Taiwan,Taiwan,TW,452.31,538.26,15.36,5.23,taipower.com.tw,false,
2022-01-10 14:00:00,Taiwan,Taiwan,TW,452.49,537.82,15.76,5.14,taipower.com.tw,false,
2022-01-10 15:00:00,Taiwan,Taiwan,TW,453.05,538.83,15.08,3.99,taipower.com.tw,false,
2022-01-10 16:00:00,Taiwan,Taiwan,TW,450.47,537.46,13.94,2.29,taipower.com.tw,false,
